rmse val_rmse epochs
0.00000000 0.00002105 0.00000000
0.00000001 0.00002094 1.00000000
0.00000000 0.00002105 2.00000000
0.00000000 0.00002105 3.00000000
0.00000000 0.00002105 4.00000000
0.00000000 0.00002105 5.00000000
0.00000000 0.00002105 6.00000000
0.00000000 0.00002105 7.00000000
0.00000000 0.00002105 8.00000000
0.00000000 0.00002105 9.00000000
