rmse val_rmse epochs
0.00000000 0.00000015 0.00000000
0.00000000 0.00000015 1.00000000
0.00000000 0.00000015 2.00000000
0.00000000 0.00000015 3.00000000
0.00000000 0.00000015 4.00000000
0.00000000 0.00000015 5.00000000
0.00000000 0.00000015 6.00000000
0.00000000 0.00000015 7.00000000
0.00000000 0.00000015 8.00000000
0.00000000 0.00000015 9.00000000
