rmse val_rmse epochs
0.00000000 0.00003440 0.00000000
0.00000000 0.00003440 1.00000000
0.00000000 0.00003440 2.00000000
0.00000000 0.00003440 3.00000000
0.00000000 0.00003440 4.00000000
0.00000000 0.00003440 5.00000000
0.00000000 0.00003440 6.00000000
0.00000000 0.00003440 7.00000000
0.00000000 0.00003440 8.00000000
0.00000000 0.00003440 9.00000000
