rmse val_rmse epochs
0.00000000 0.00000032 0.00000000
0.00000000 0.00000032 1.00000000
0.00000000 0.00000032 2.00000000
0.00000000 0.00000032 3.00000000
0.00000000 0.00000032 4.00000000
0.00000000 0.00000032 5.00000000
0.00000000 0.00000032 6.00000000
0.00000000 0.00000032 7.00000000
0.00000000 0.00000032 8.00000000
0.00000000 0.00000032 9.00000000
